nodo,parada,modo,grado,intermediacion,cercania,pagerank
crtm_red_transporte_madrid:3456,Darío Aparicio 35,emt,2,0.00518,0.0346,0.000323
crtm_red_transporte_madrid:4091,La Peseta - Vía Lusitana,emt,2,0.00516,0.0429,0.0003
crtm_red_transporte_madrid:2243,Auditorio Nacional,emt,2,0.00516,0.0545,0.000262
crtm_red_transporte_madrid:2113,Camino Del Pozo - Luis I,emt,2,0.00515,0.0347,0.000282
crtm_red_transporte_madrid:5875,Rafaela Ybarra - Marcelo Usera,emt,2,0.00514,0.0507,0.000255
crtm_red_transporte_madrid:3603,Pi Y Margall - Ana De Austria,emt,3,0.00513,0.0495,0.000397
crtm_red_transporte_madrid:322,Embajadores - Acacias,emt,3,0.00513,0.058,0.000335
crtm_red_transporte_madrid:1837,San Luis - Almanzora,emt,2,0.00512,0.0441,0.000291
crtm_red_transporte_madrid:5545,Junta Municipal De Hortaleza,emt,3,0.00512,0.0423,0.000356
crtm_red_transporte_madrid:1075,Artilleros - Campus Universitario,emt,2,0.00512,0.0573,0.000251
crtm_red_transporte_madrid:2459,Antonia Rodríguez Sacristán - Centro Salud,emt,2,0.00511,0.043,0.000316
crtm_red_transporte_madrid:741,Plaza De España,emt,4,0.00511,0.0547,0.000418
crtm_red_transporte_madrid:432,Velázquez - Rodríguez Marín,emt,3,0.00511,0.0563,0.000344
crtm_red_transporte_madrid:2456,Antonia Rodríguez Sacristán,emt,4,0.00509,0.0402,0.000517
crtm_red_transporte_madrid:5460,Burjasot,emt,2,0.00508,0.0337,0.000303
crtm_red_transporte_madrid:1672,Rubio Y Galí - Pablo Iglesias,emt,2,0.00508,0.0521,0.000258
crtm_red_transporte_madrid:1583,Antonio Machado - Martín Alzaga,emt,2,0.00506,0.0433,0.000311
crtm_red_transporte_madrid:51229,Tirso De Molina,emt,5,0.00506,0.0569,0.000682
crtm_red_transporte_madrid:3584,Machupichu - Florencio Castillo,emt,2,0.00506,0.0393,0.000303
crtm_red_transporte_madrid:1795,Carretera De Vallecas - Villafuerte,emt,2,0.00505,0.0333,0.000307
crtm_red_transporte_madrid:2009,López De Hoyos - Príncipe De Vergara,emt,4,0.00504,0.0576,0.000491
crtm_red_transporte_madrid:1610,Pedro Rico - Arzobispo Morcillo,emt,2,0.00503,0.047,0.000274
crtm_red_transporte_madrid:117,Pío Xii - Comandante Franco,emt,3,0.00503,0.0473,0.000369
crtm_red_transporte_madrid:477,Emigrantes - Tribaldos,emt,3,0.00501,0.0379,0.000424
crtm_red_transporte_madrid:3555,Luchana,emt,3,0.00501,0.0521,0.000429
crtm_red_transporte_madrid:418,Doctor Arce,emt,2,0.00501,0.0558,0.000244
crtm_red_transporte_madrid:1194,Puente Alcocer,emt,2,0.00501,0.0346,0.000272
crtm_red_transporte_madrid:2771,Silvano - Haendel,emt,4,0.00501,0.0351,0.000537
crtm_red_transporte_madrid:1805,Hormigueras - Torre Don Miguel,emt,2,0.005,0.0353,0.000302
crtm_red_transporte_madrid:912,Plaza Mayor,emt,2,0.00499,0.054,0.000273
crtm_red_transporte_madrid:2733,Corazón De María - Cardenal Siliceo,emt,2,0.00499,0.0525,0.000286
crtm_red_transporte_madrid:582,Rafael Finat - José De Cadalso,emt,3,0.00498,0.0405,0.000411
crtm_red_transporte_madrid:5428,Corbeta - La Rioja,emt,2,0.00497,0.0487,0.000322
crtm_red_transporte_madrid:1505,Betanzos - La Bañeza,emt,4,0.00497,0.0421,0.000486
crtm_red_transporte_madrid:5138,Gran Vía - Pedro Zerolo,emt,2,0.00495,0.0595,0.000266
crtm_red_transporte_madrid:3881,Carretera De Alcobendas - Bercianos,emt,4,0.00494,0.0445,0.000549
crtm_red_transporte_madrid:1699,Avenida De Miraflores - Dehesa De La Villa,emt,2,0.00494,0.041,0.000314
crtm_red_transporte_madrid:402,Camino De Santiago - Palas De Rey,emt,4,0.00494,0.0449,0.000511
crtm_red_transporte_madrid:3261,Avenida De Burgos - Pi Y Margall,emt,3,0.00492,0.0484,0.000402
crtm_red_transporte_madrid:3733,Joaquín Lorenzo - Doctor Castroviejo,emt,4,0.00492,0.0382,0.000514
crtm_red_transporte_madrid:3338,Alto Del Arenal,emt,2,0.00491,0.0435,0.000264
crtm_red_transporte_madrid:1101,Carlos Martín Álvarez - San Diego,emt,2,0.00491,0.0459,0.000295
crtm_red_transporte_madrid:2884,Pinar Del Rey,emt,2,0.0049,0.0387,0.000312
crtm_red_transporte_madrid:4555,San Cipriano - Forges,emt,4,0.00489,0.0573,0.000435
crtm_red_transporte_madrid:115,Pío Xii,emt,2,0.00489,0.0481,0.000255
crtm_red_transporte_madrid:234,Arturo Soria - José Del Hierro,emt,2,0.00488,0.045,0.000287
crtm_red_transporte_madrid:2262,Laguna,emt,3,0.00488,0.0454,0.000404
crtm_red_transporte_madrid:159,O Donnell - Retiro,emt,3,0.00487,0.0644,0.000332
crtm_red_transporte_madrid:4368,Villa Vallecas,emt,3,0.00487,0.0375,0.000387
crtm_red_transporte_madrid:1532,Junta Municipal Tetuán,emt,3,0.00486,0.0468,0.0004
crtm_red_transporte_madrid:957,Blas De Otero - Teresa Saenz Heredia,emt,2,0.00485,0.0626,0.000267
crtm_red_transporte_madrid:1801,Carretera De Vallecas - C. T. M.,emt,2,0.00483,0.0331,0.000315
crtm_red_transporte_madrid:2705,Hospital Clínico,emt,4,0.00483,0.0547,0.000469
crtm_red_transporte_madrid:3048,Aguacate - Centro De Salud,emt,2,0.00482,0.0414,0.000268
crtm_red_transporte_madrid:5846,Fuente De La Mora,emt,2,0.00482,0.0563,0.000271
crtm_red_transporte_madrid:3178,Tanatorio Sur,emt,2,0.00481,0.0474,0.000297
crtm_red_transporte_madrid:1070,Las Rosas,emt,3,0.0048,0.0477,0.000378
crtm_red_transporte_madrid:3175,Avenida De Los Poblados - Pradolongo,emt,2,0.00479,0.0416,0.000283
crtm_red_transporte_madrid:2190,Pintor Sorolla,emt,2,0.00479,0.0457,0.000307
crtm_red_transporte_madrid:1256,Hospital Gregorio Marañón,emt,3,0.00478,0.0658,0.000319
crtm_red_transporte_madrid:1356,Herrera Oria - Isla De Arosa,emt,3,0.00478,0.0383,0.000375
crtm_red_transporte_madrid:2377,Santa Hortensia,emt,3,0.00477,0.0502,0.000412
crtm_red_transporte_madrid:3073,Blas De Otero - Santa Genoveva,emt,2,0.00477,0.0483,0.000308
crtm_red_transporte_madrid:2396,Rubio Y Galí - Pablo Iglesias,emt,2,0.00477,0.0521,0.000269
crtm_red_transporte_madrid:2247,Puerta Cerrada,emt,4,0.00476,0.0521,0.000587
crtm_red_transporte_madrid:670,Colón,emt,3,0.00476,0.0584,0.000352
crtm_red_transporte_madrid:939,Estafeta - Carabelos,emt,3,0.00476,0.0392,0.000385
crtm_red_transporte_madrid:2461,Avenida De Los Poblados - Carabanchel Bajo,emt,2,0.00475,0.0421,0.00031
crtm_red_transporte_madrid:2106,Parque De Palomeras,emt,4,0.00472,0.0363,0.000524
crtm_red_transporte_madrid:4881,Nuestra Señora De La Luz,emt,2,0.00472,0.04,0.000276
crtm_red_transporte_madrid:1152,Polideportivo La Mina,emt,2,0.00471,0.041,0.000268
crtm_red_transporte_madrid:1904,Basílica,emt,2,0.00469,0.0557,0.000273
crtm_red_transporte_madrid:4559,Villablanca - Lago Van,emt,5,0.00468,0.052,0.000546
crtm_red_transporte_madrid:662,Polideportivo Las Cruces,emt,2,0.00468,0.04,0.000287
crtm_red_transporte_madrid:2097,Javier De Miguel - Puerto Velate,emt,3,0.00468,0.0442,0.000388
crtm_red_transporte_madrid:288,Rubén Darío,emt,2,0.00467,0.0537,0.000281
crtm_red_transporte_madrid:1115,Plaza De Las Regiones,emt,2,0.00467,0.0402,0.000281
crtm_red_transporte_madrid:82,Prado - Atocha,emt,4,0.00467,0.0594,0.000463
crtm_red_transporte_madrid:1636,Valencia De Don Juan - Ginzo De Limia,emt,3,0.00467,0.0433,0.000387
crtm_red_transporte_madrid:2734,Mar Caspio - Mar Negro,emt,3,0.00467,0.0365,0.000365
crtm_red_transporte_madrid:4078,Oporto,emt,3,0.00466,0.0484,0.000355
crtm_red_transporte_madrid:3222,Metro Begoña,emt,3,0.00465,0.0491,0.00035
crtm_red_transporte_madrid:1226,Bilbao,emt,2,0.00465,0.0511,0.000299
crtm_red_transporte_madrid:2945,Alcalá - Alfonso Gómez,emt,2,0.00465,0.0499,0.000285
crtm_red_transporte_madrid:1374,Narcís Monturiol,emt,3,0.00464,0.0452,0.0004
crtm_red_transporte_madrid:1347,Herrera Oria - Instituto De Estudios Fiscales,emt,2,0.00464,0.0387,0.000291
crtm_red_transporte_madrid:2157,Narváez - Ibiza,emt,4,0.00463,0.0617,0.00051
crtm_red_transporte_madrid:743,Cristo Rey,emt,3,0.00462,0.0496,0.000351
crtm_red_transporte_madrid:1210,Avenida De Canillejas - Toscana,emt,3,0.00461,0.0521,0.000332
crtm_red_transporte_madrid:326,Olmos,emt,4,0.0046,0.0564,0.000427
crtm_red_transporte_madrid:4581,Golondrina - Arroyo Pozuelo,emt,2,0.0046,0.0336,0.00031
crtm_red_transporte_madrid:226,Hospital Universitario Vithas,emt,3,0.0046,0.0411,0.000444
crtm_red_transporte_madrid:4904,Atocha,emt,2,0.00459,0.0626,0.000251
crtm_red_transporte_madrid:1558,Senda Del Infante - Cerro Minguete,emt,2,0.00458,0.0325,0.000326
crtm_red_transporte_madrid:17644,Rafael Botí - Avenida Navacerrada,emt,2,0.00458,0.0315,0.000319
crtm_red_transporte_madrid:10887,Ctra. De El Pardo - Av. De La Guardia,emt,2,0.00458,0.0331,0.000327
crtm_red_transporte_madrid:1757,Costa Brava - Marbella,emt,2,0.00458,0.0408,0.000276
crtm_red_transporte_madrid:2912,Valdebebas Cercanías,emt,2,0.00458,0.0353,0.000328
crtm_red_transporte_madrid:4479,Vallehermoso - Cea Bermúdez,emt,2,0.00458,0.0394,0.000327
crtm_red_transporte_madrid:1242,Virgen Del Sagrario - Virgen Del Castañar,emt,2,0.00458,0.0394,0.000326
crtm_red_transporte_madrid:4456,Gandhi - San Telesforo,emt,2,0.00458,0.0335,0.000329
crtm_red_transporte_madrid:3505,Ciudad De Frías - Resina,emt,2,0.00458,0.0255,0.000326
crtm_red_transporte_madrid:4887,Consejo De Europa,emt,2,0.00458,0.0362,0.000314
crtm_red_transporte_madrid:527,Martínez Campos,emt,2,0.00458,0.0505,0.000306
crtm_red_transporte_madrid:5483,Centro De Transfusiones,emt,2,0.00458,0.0428,0.000328
crtm_red_transporte_madrid:51206,Avenida De Portugal - Fruela,emt,2,0.00458,0.0466,0.000297
crtm_red_transporte_madrid:447,Serrano - Diego De León,emt,2,0.00458,0.0315,0.000329
crtm_red_transporte_madrid:5083,Caja Mágica,emt,2,0.00458,0.0417,0.000321
crtm_red_transporte_madrid:1848,Mar De Las Antillas - Mar Negro,emt,3,0.00458,0.0364,0.000429
crtm_red_transporte_madrid:5072,Berrocal - Canchal,emt,2,0.00458,0.0291,0.00031
crtm_red_transporte_madrid:5127,Paradores - Avenida De Casaquemada,emt,2,0.00458,0.0258,0.000329
crtm_red_transporte_madrid:3179,Avenida De Los Poblados - Cocheras Emt,emt,2,0.00458,0.0347,0.000323
crtm_red_transporte_madrid:3075,Leiza - Rafaela Ybarra,emt,2,0.00458,0.0432,0.000279
crtm_red_transporte_madrid:3377,Fuencarral - Alburquerque,emt,2,0.00458,0.0478,0.000311
crtm_red_transporte_madrid:2680,Aldonza Lorenzo,emt,2,0.00458,0.0422,0.000296
crtm_red_transporte_madrid:2471,Avenida De Oporto - Camino Viejo Leganés,emt,3,0.00457,0.0517,0.000358
crtm_red_transporte_madrid:3036,Camino Viejo Leganés - Falcinelo,emt,3,0.00456,0.046,0.00039
crtm_red_transporte_madrid:1839,San Luis - Añastro,emt,2,0.00454,0.0425,0.000304
crtm_red_transporte_madrid:3458,Darío Aparicio - Viñas De El Pardo,emt,2,0.00453,0.0335,0.000325
crtm_red_transporte_madrid:5377,Velázquez - María De Molina,emt,3,0.00453,0.0589,0.000343
crtm_red_transporte_madrid:4913,Machupichu - Manuel Rodrigo,emt,2,0.00453,0.0381,0.000298
crtm_red_transporte_madrid:4090,La Peseta - Maravedí,emt,2,0.00452,0.0412,0.000312
crtm_red_transporte_madrid:4548,Plaza De La Vicalvarada,emt,2,0.00452,0.0545,0.000249
crtm_red_transporte_madrid:4834,Carretera De Vallecas - Coalición,emt,2,0.00452,0.0325,0.000316
crtm_red_transporte_madrid:4432,Tampico,emt,2,0.00451,0.0556,0.000273
crtm_red_transporte_madrid:1842,Colonia Pinar Del Rey,emt,2,0.00451,0.0417,0.000304
crtm_red_transporte_madrid:1040,Mediterráneo - Puentelarra,emt,2,0.0045,0.0455,0.000289
crtm_red_transporte_madrid:660,Avenida De Los Poblados - Comisaría,emt,2,0.0045,0.0396,0.000281
crtm_red_transporte_madrid:1643,Santo Ángel De La Guarda - General Cadenas,emt,2,0.00449,0.047,0.000279
crtm_red_transporte_madrid:2757,Carretera De Canillas - Carril Del Conde,emt,2,0.00448,0.0406,0.000277
crtm_red_transporte_madrid:1585,Isla De Oza - Aurora,emt,2,0.00448,0.0417,0.000314
crtm_red_transporte_madrid:1514,César Manrique - Chantada,emt,4,0.00447,0.0417,0.000477
crtm_red_transporte_madrid:2956,Canillejas,emt,2,0.00447,0.0571,0.000281
crtm_red_transporte_madrid:724,Gran Vía - Montera,emt,2,0.00446,0.057,0.000286
crtm_red_transporte_madrid:1260,Vinateros - Media Legua,emt,3,0.00445,0.0513,0.000385
crtm_red_transporte_madrid:5461,San Cristóbal,emt,2,0.00444,0.0327,0.000314
crtm_red_transporte_madrid:2131,Nuevos Ministerios - Centro Comercial,emt,2,0.00444,0.0552,0.000278
crtm_red_transporte_madrid:2886,Sandro Pertini,emt,2,0.00444,0.0377,0.000305
crtm_red_transporte_madrid:1701,Navalperal - Madrigal,emt,2,0.00444,0.0397,0.00031
crtm_red_transporte_madrid:3245,Jazmín - Golfo De Salónica,emt,2,0.00444,0.0563,0.000278
crtm_red_transporte_madrid:2463,Avenida De Los Poblados - Eugenia Montijo,emt,2,0.00444,0.0412,0.000299
crtm_red_transporte_madrid:2522,Pablo Neruda - Malgrat De Mar,emt,4,0.00443,0.0417,0.000525
crtm_red_transporte_madrid:5287,Orcasur - Pza Del Pueblo,emt,4,0.00443,0.0375,0.00051
crtm_red_transporte_madrid:4543,Ocaña - Diamante,emt,3,0.00442,0.0381,0.00042
crtm_red_transporte_madrid:838,Hacienda De Pavones - Cañada,emt,4,0.00442,0.0462,0.000503
crtm_red_transporte_madrid:1354,Herrera Oria - Islas Marquesas,emt,3,0.00441,0.0371,0.000404
crtm_red_transporte_madrid:68,Recoletos,emt,2,0.00441,0.0581,0.000243
crtm_red_transporte_madrid:4630,Centro Transportes Madrid,emt,2,0.0044,0.0325,0.000319
crtm_red_transporte_madrid:132,Serrano Galvache,emt,2,0.00439,0.0496,0.000274
crtm_red_transporte_madrid:3367,Avenida Del Planetario - Estación Sur,emt,2,0.00438,0.0584,0.000235
crtm_red_transporte_madrid:2075,Pablo Neruda - Avenida De Palomeras,emt,3,0.00438,0.0409,0.000385
crtm_red_transporte_madrid:2448,Carcastillo,emt,3,0.00437,0.0412,0.000411
crtm_red_transporte_madrid:4670,Puerta Bonita,emt,3,0.00437,0.0478,0.000362
crtm_red_transporte_madrid:232,Arturo Soria - Marqués De Pico Velasco,emt,2,0.00436,0.0435,0.000302
crtm_red_transporte_madrid:199,Ibiza - Maiquez,emt,2,0.00436,0.0632,0.000247
crtm_red_transporte_madrid:286,Eduardo Dato,emt,2,0.00435,0.0523,0.000295
crtm_red_transporte_madrid:3582,Machupichu - Silvano,emt,3,0.00435,0.037,0.000425
crtm_red_transporte_madrid:894,Paseo De Extremadura - Avenida Poblados,emt,2,0.00434,0.0399,0.000303
crtm_red_transporte_madrid:1310,Manuel Aguilar - Avenida De Logroño,emt,2,0.00434,0.0465,0.000324
crtm_red_transporte_madrid:2219,Conde De Peñalver - Ayala,emt,3,0.00434,0.0627,0.000377
crtm_red_transporte_madrid:1302,Plaza Del Navío,emt,5,0.00433,0.0541,0.000551
crtm_red_transporte_madrid:1684,Cardenal Cisneros,emt,4,0.00433,0.0468,0.000473
crtm_red_transporte_madrid:810,Gregorio Marañón,emt,2,0.00433,0.0578,0.000263
crtm_red_transporte_madrid:1100,Puerto De La Morcuera,emt,2,0.0043,0.044,0.000303
crtm_red_transporte_madrid:2728,Fuente Carrantona - Hacienda De Pavones,emt,2,0.00429,0.052,0.00026
crtm_red_transporte_madrid:1440,Martínez Seco - Villaverde Cruce,emt,3,0.00428,0.0361,0.000376
crtm_red_transporte_madrid:5453,Ministerio De Agricultura,emt,3,0.00427,0.0603,0.00036
crtm_red_transporte_madrid:3139,Avenida De Los Poblados - Carretera Toledo,emt,2,0.00427,0.0455,0.000297
crtm_red_transporte_madrid:3334,Fuente Carrantona - Hacienda De Pavones,emt,2,0.00426,0.05,0.000271
crtm_red_transporte_madrid:2398,Rubio Y Galí - Francisco De Diego,emt,2,0.00426,0.05,0.000284
crtm_red_transporte_madrid:284,Plaza Chamberí,emt,2,0.00426,0.052,0.000296
crtm_red_transporte_madrid:696,Avenida De Badajoz,emt,3,0.00425,0.0494,0.000393
crtm_red_transporte_madrid:5661,Ingeniero Herrera - Fuente De La Mora,emt,3,0.00425,0.0534,0.000417
crtm_red_transporte_madrid:570,Ocaña,emt,2,0.00425,0.0389,0.000286
crtm_red_transporte_madrid:4880,Moreja,emt,2,0.00425,0.038,0.000272
crtm_red_transporte_madrid:489,Arequipa,emt,2,0.00424,0.0371,0.000288
crtm_red_transporte_madrid:5077,Alcalá - Santa Leonor,emt,2,0.00423,0.0478,0.000272
crtm_red_transporte_madrid:3687,Moncloa,emt,4,0.00422,0.0537,0.000472
crtm_red_transporte_madrid:5076,Alcalá - General Aranaz,emt,3,0.00422,0.0484,0.000363
crtm_red_transporte_madrid:5208,Camino Viejo De Burgos,emt,3,0.00422,0.0335,0.000423
crtm_red_transporte_madrid:1906,Edgar Neville,emt,3,0.0042,0.0533,0.000418
crtm_red_transporte_madrid:1349,Herrera Oria - Arroyofresno,emt,2,0.0042,0.0375,0.000301
crtm_red_transporte_madrid:1448,Félix Rodríguez De La Fuente,emt,2,0.0042,0.059,0.000294
crtm_red_transporte_madrid:2077,Extremeños,emt,3,0.00419,0.0396,0.000405
crtm_red_transporte_madrid:2439,Metro Abrantes,emt,2,0.00419,0.0479,0.000287
crtm_red_transporte_madrid:5456,Herrera Oria - Gómez De La Serna,emt,2,0.00419,0.0375,0.00027
crtm_red_transporte_madrid:2192,Mejorana,emt,2,0.00418,0.0438,0.00031
crtm_red_transporte_madrid:169,Santo Domingo,emt,3,0.00417,0.0543,0.000425
crtm_red_transporte_madrid:4473,Blas De Otero - Santa Irene,emt,2,0.00416,0.0462,0.000309
crtm_red_transporte_madrid:3173,Avenida De Los Poblados - Expropiación,emt,2,0.00415,0.0399,0.000289
crtm_red_transporte_madrid:5950,Islas Aleutianas - Joaquín Lorenzo,emt,3,0.00415,0.0388,0.000388
crtm_red_transporte_madrid:4175,Fundación Jiménez Diaz,emt,2,0.00415,0.0479,0.000249
crtm_red_transporte_madrid:5550,Oporto,emt,3,0.00414,0.0493,0.000358
crtm_red_transporte_madrid:1703,Fernández Clausells - Mártires Maristas,emt,3,0.00413,0.0387,0.000457
crtm_red_transporte_madrid:4545,Isidro González Velázquez,emt,2,0.00412,0.0342,0.00027
crtm_red_transporte_madrid:1116,Serena - Campiña,emt,2,0.00411,0.0389,0.000274
crtm_red_transporte_madrid:1313,Avenida De Logroño - San Severo,emt,2,0.00411,0.0572,0.000249
crtm_red_transporte_madrid:723,Gran Vía - Callao,emt,2,0.00409,0.0553,0.000291
crtm_red_transporte_madrid:4807,Mercamadrid - Naves Auxiliares,emt,2,0.00409,0.032,0.000323
crtm_red_transporte_madrid:1154,Codorniz,emt,2,0.00408,0.0394,0.000281
crtm_red_transporte_madrid:3223,San Modesto - Marcos Orueta,emt,3,0.00407,0.0469,0.000358
crtm_red_transporte_madrid:1722,Fresnedillas,emt,2,0.00407,0.0371,0.000279
crtm_red_transporte_madrid:1765,San Bernardo - Estrella,emt,2,0.00406,0.0544,0.000283
crtm_red_transporte_madrid:2351,Hellín - Alberique,emt,3,0.00405,0.0518,0.000389
crtm_red_transporte_madrid:1797,Carretera De Vallecas - Unanimidad,emt,2,0.00404,0.0317,0.000321
crtm_red_transporte_madrid:385,Ulises - Asura,emt,2,0.00404,0.0435,0.000287
crtm_red_transporte_madrid:5323,Nicolás Salmerón - Alsacia,emt,2,0.00402,0.058,0.000255
crtm_red_transporte_madrid:479,Ayacucho,emt,3,0.00402,0.0362,0.000411
crtm_red_transporte_madrid:1224,Metro San Bernardo,emt,2,0.004,0.0486,0.0003
crtm_red_transporte_madrid:3409,Las Rosas - Metro Las Musas,emt,3,0.004,0.0496,0.000355
crtm_red_transporte_madrid:2221,Lista,emt,3,0.00399,0.0623,0.000396
crtm_red_transporte_madrid:1376,Barrio De La Paz,emt,2,0.00399,0.0435,0.000287
crtm_red_transporte_madrid:1351,Herrera Oria - Gascones,emt,2,0.00398,0.0371,0.000301
crtm_red_transporte_madrid:220,Metro Arturo Soria,emt,2,0.00398,0.0435,0.00029
crtm_red_transporte_madrid:4636,Aquitania - Capri,emt,4,0.00398,0.0582,0.000487
crtm_red_transporte_madrid:646,Base Aérea Cuatro Vientos,emt,3,0.00397,0.0355,0.000417
crtm_red_transporte_madrid:1587,Nueva Zelanda - Ruperto Andrés,emt,2,0.00396,0.0403,0.000312
crtm_red_transporte_madrid:5337,San Luis - Estación Hortaleza,emt,2,0.00396,0.0409,0.00031
crtm_red_transporte_madrid:130,Condado De Treviño,emt,2,0.00395,0.048,0.000281
crtm_red_transporte_madrid:4583,Golondrina - Virgen De Los Rosales,emt,2,0.00395,0.0325,0.000318
crtm_red_transporte_madrid:1093,Barros - Villuercas,emt,4,0.00394,0.0377,0.000496
crtm_red_transporte_madrid:4458,Gandhi - Luis Ruiz,emt,2,0.00393,0.0324,0.00033
crtm_red_transporte_madrid:6320,Palacio Real De El Pardo,emt,2,0.00393,0.032,0.000328
crtm_red_transporte_madrid:633,Illescas - Tembleque,emt,2,0.00393,0.039,0.000305
crtm_red_transporte_madrid:50022,El Barrial,emt,2,0.00393,0.0306,0.000324
crtm_red_transporte_madrid:3489,Paradores - Venta Vieja,emt,2,0.00393,0.0251,0.00033
crtm_red_transporte_madrid:5299,Mario Moreno Cantinflas - Victoria Kent,emt,2,0.00393,0.0468,0.000307
crtm_red_transporte_madrid:525,Iglesia,emt,2,0.00393,0.048,0.000316
crtm_red_transporte_madrid:3205,Berrocal - Silvinita,emt,2,0.00393,0.0282,0.00031
crtm_red_transporte_madrid:446,Serrano - María De Molina,emt,2,0.00393,0.0306,0.00033
crtm_red_transporte_madrid:4731,Pradera De Corralillos,emt,2,0.00393,0.0315,0.000328
crtm_red_transporte_madrid:4007,Sor Ángela De La Cruz - Cuzco,emt,2,0.00393,0.0469,0.000295
crtm_red_transporte_madrid:2682,Plaza Tres Olivos,emt,2,0.00393,0.0405,0.000315
crtm_red_transporte_madrid:5514,Álvarez De Castro - José Abascal,emt,2,0.00393,0.0535,0.000278
crtm_red_transporte_madrid:51207,Avenida De Portugal - Avenida Principal,emt,2,0.00393,0.0445,0.000311
crtm_red_transporte_madrid:1243,Juan Pérez De Zúñiga - Torrelaguna,emt,2,0.00393,0.0379,0.000328
crtm_red_transporte_madrid:3499,San Ezequiel - Real De Pinto,emt,2,0.00393,0.0248,0.000328
crtm_red_transporte_madrid:180,Vallehermoso - Islas Filipinas,emt,2,0.00393,0.0379,0.000329
crtm_red_transporte_madrid:3177,Tanatorio Sur,emt,2,0.00393,0.0336,0.000326
crtm_red_transporte_madrid:3877,Carretera De Boadilla - Villaviciosa,emt,2,0.00393,0.0347,0.000324
crtm_red_transporte_madrid:5484,Faunia,emt,2,0.00393,0.041,0.000329
crtm_red_transporte_madrid:3379,Quevedo,emt,2,0.00393,0.0456,0.000319
crtm_red_transporte_madrid:3152,Guetaria - Leiza,emt,2,0.00393,0.0414,0.000302
crtm_red_transporte_madrid:5165,Costa Brava - Moralzarzal,emt,2,0.00393,0.0392,0.0003
crtm_red_transporte_madrid:3201,Legazpi - Paseo Del Molino,emt,3,0.00393,0.0502,0.000341
